jet_pt,20.0,7000.0
jet_eta,-2.5,2.5
jet_phi,-3.141592653589793,3.141592653589793
jet_mass,34.59807205200195,29.757801055908203
jet_jetCharge,0.023116905242204666,0.3715251088142395
jet_chargedMultiplicity,16.405048370361328,8.629585266113281
jet_neutralMultiplicity,14.171603202819824,8.0759916305542
jet_chargedHadronMultiplicity,16.169633865356445,8.603900909423828
jet_neutralHadronMultiplicity,2.1597177982330322,1.5899578332901
jet_muonMultiplicity,0.13955332338809967,0.39119088649749756
jet_electronMultiplicity,0.09586114436388016,0.3083513081073761
jet_photonMultiplicity,12.011869430541992,7.421018600463867
jet_chargedEmEnergy,5.242659091949463,47.31007766723633
jet_neutralEmEnergy,190.4744873046875,240.19625854492188
jet_chargedHadronEnergy,276.1919860839844,284.40704345703125
jet_neutralHadronEnergy,55.768592834472656,135.3837127685547
jet_muonEnergy,5.173798561096191,36.64118194580078
jet_electronEnergy,5.242659091949463,47.31007766723633
jet_photonEnergy,190.4744415283203,240.19625854492188
jet_chargedEmEnergyFraction,0.020910188555717468,0.09560637176036835
jet_neutralEmEnergyFraction,0.3037679195404053,0.1805722415447235
jet_chargedHadronEnergyFraction,0.5650778412818909,0.2110903263092041
jet_neutralHadronEnergyFraction,0.09600755572319031,0.12611599266529083
jet_muonEnergyFraction,0.01423648837953806,0.06400518119335175
jet_electronEnergyFraction,0.020910188555717468,0.09560637176036835
jet_photonEnergyFraction,0.30376771092414856,0.18057234585285187
jet_pfDeepCSVJetTags_probb,0.2532322108745575,0.3641369342803955
jet_pfDeepCSVJetTags_probc,0.13441430032253265,0.2362184375524521
jet_pfDeepCSVJetTags_probudsg,0.46831315755844116,0.4235197901725769
jet_pfDeepCSVJetTags_probbb,-0.011921493336558342,0.1826578974723816
charged_hadron_pt,0.0383310467004776,0.07342036068439484
charged_hadron_eta,-0.0008048901800066233,0.15632937848567963
charged_hadron_phi,-0.0008236737921833992,0.8123691082000732
charged_hadron_charge,0.029745742678642273,0.9995102286338806
charged_hadron_etaAtVtx,0.006551364902406931,0.5131240487098694
charged_hadron_phiAtVtx,0.011651585809886456,1.0313246250152588
charged_hadron_vx,-0.020954646170139313,1.5455256700515747
charged_hadron_vy,0.05538024380803108,1.5533396005630493
charged_hadron_vz,0.6595466136932373,6.453173637390137
charged_hadron_dxy,-0.009245160967111588,2.1910171508789062
charged_hadron_dz,-0.012441255152225494,5.882262229919434
charged_hadron_pixelLayersWithMeasurement,2.52974534034729,1.6918649673461914
charged_hadron_stripLayersWithMeasurement,6.142679691314697,4.0385661125183105
charged_hadron_trackerLayersWithMeasurement,8.67242431640625,5.015669345855713
charged_hadron_trackHighPurity,0.8247318267822266,0.3748828172683716
charged_hadron_puppiWeight,0.662875235080719,0.46451184153556824
charged_hadron_puppiWeightNoLep,0.662875235080719,0.46451184153556824
charged_hadron_isIsolatedChargedHadron,0.030428484082221985,0.17087356746196747
neutral_hadron_pt,0.044704630970954895,0.07672644406557083
neutral_hadron_eta,0.00038967240834608674,0.18872039020061493
neutral_hadron_phi,-0.00036725401878356934,0.9503520727157593
neutral_hadron_puppiWeight,0.9237551689147949,0.23554165661334991
neutral_hadron_puppiWeightNoLep,0.916557788848877,0.24538712203502655
photon_pt,0.025694692507386208,0.06967469304800034
photon_eta,0.0002577047562226653,0.156146839261055
photon_phi,0.003966814838349819,0.9284046292304993
photon_puppiWeight,0.583168089389801,0.48313868045806885
photon_puppiWeightNoLep,0.5805379152297974,0.48305585980415344
photon_isGoodEgamma,0.0007678727270103991,0.027621932327747345
